,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
1255,TA103,2021-01-29,13,国海良时,7524,585,中信建投,1679,967,兴证期货,1396,-884
1256,TA103,2021-01-29,14,方正中期,7325,2042,冠通期货,1358,-642,中融汇信,1380,-40
1257,TA103,2021-01-29,15,招商期货,7107,4402,中辉期货,1331,-1139,浙商期货,1233,860
1258,TA103,2021-01-29,16,永安期货,6859,2569,银河期货,1192,1140,招商期货,1196,-2046
1259,TA103,2021-01-29,17,宝城期货,5783,4766,招商期货,1058,-2191,中辉期货,1121,86
1260,TA103,2021-01-29,18,华泰期货,5680,4130,广发期货,1044,-15,南华期货,1075,0
1261,TA103,2021-01-29,19,大连良运,5670,5669,国泰君安,1020,236,中银国际,1071,0
1262,TA103,2021-01-29,20,五矿经易期货,5255,1,兴证期货,1017,5,广发期货,1012,-2
1263,TA104,2021-01-29,1,国泰君安,14646,12347,五矿经易期货,8465,327,五矿经易期货,8465,332
1264,TA104,2021-01-29,2,中信期货,7803,4832,招商期货,3064,6,招商期货,2999,-119
1265,TA104,2021-01-29,3,东证期货,7783,5073,冠通期货,2400,100,冠通期货,2758,358
1266,TA104,2021-01-29,4,海通期货,6789,-10967,国泰君安,1727,-852,国泰君安,1600,-702
1267,TA104,2021-01-29,5,中辉期货,6606,115,中辉期货,1070,-246,首创期货,1500,0
1268,TA104,2021-01-29,6,东吴期货,5910,4114,永安期货,980,226,中辉期货,1150,-50
1269,TA104,2021-01-29,7,新湖期货,4878,1536,东吴期货,958,403,大连良运,885,885
1270,TA104,2021-01-29,8,招商期货,4455,2974,新湖期货,774,0,永安期货,856,156
1271,TA104,2021-01-29,9,永安期货,4320,1673,南华期货,725,-5,新湖期货,814,40
1272,TA104,2021-01-29,10,国海良时,4100,-180,方正中期,618,-1,南华期货,700,-5
1273,TA104,2021-01-29,11,光大期货,3601,1137,首创期货,607,300,国联期货,626,0
1274,TA104,2021-01-29,12,方正中期,3357,1207,广发期货,450,446,方正中期,609,0
1275,TA104,2021-01-29,13,大地期货,3238,1008,中信期货,445,-191,中信期货,521,102
1276,TA104,2021-01-29,14,冠通期货,3098,2124,东证期货,412,-2,东证期货,414,-17
1277,TA104,2021-01-29,15,五矿经易期货,2883,-810,申银万国,340,10,光大期货,345,-193
1278,TA104,2021-01-29,16,华闻期货,2803,1511,光大期货,334,-196,申银万国,320,4
1279,TA104,2021-01-29,17,南华期货,2702,-2974,国信期货,321,305,国信期货,313,295
1280,TA104,2021-01-29,18,国信期货,2592,-807,华西期货,210,-3,华西期货,213,-33
1281,TA104,2021-01-29,19,中天期货,1874,822,东航期货,209,-4,银河期货,200,196
1282,TA104,2021-01-29,20,申银万国,1402,457,大有期货,202,0,大地期货,200,4
1283,TA105,2021-01-29,1,东证期货,313751,128718,永安期货,90144,27045,国贸期货,195863,19477
1284,TA105,2021-01-29,2,中信期货,304412,147196,南华期货,89176,-7398,永安期货,188047,-166
1285,TA105,2021-01-29,3,海通期货,203117,67207,华泰期货,82100,2782,中信期货,187347,-4534
1286,TA105,2021-01-29,4,华泰期货,188528,97978,东证期货,76255,16979,建信期货,130980,-10862
1287,TA105,2021-01-29,5,冠通期货,172795,126433,国投安信期货,69413,941,银河期货,101778,2967
1288,TA105,2021-01-29,6,永安期货,117815,57067,国泰君安,68468,26784,五矿经易期货,101066,3979
1289,TA105,2021-01-29,7,国富期货,114776,61435,信达期货,68271,-4747,中银国际,88044,-94
1290,TA105,2021-01-29,8,徽商期货,110744,75583,浙商期货,67880,-3546,东吴期货,78772,3600
1291,TA105,2021-01-29,9,国泰君安,110734,58798,中信期货,65277,9526,国泰君安,78331,-9956
1292,TA105,2021-01-29,10,光大期货,109595,25724,广发期货,55065,-758,东海期货,63298,964
1293,TA105,2021-01-29,11,东海期货,102310,87524,宝城期货,52277,-5062,通惠期货,58783,2060
1294,TA105,2021-01-29,12,华安期货,99823,39466,银河期货,46287,-8088,南华期货,48792,-566
1295,TA105,2021-01-29,13,银河期货,99353,48084,徽商期货,45007,-1024,光大期货,39073,2671
1296,TA105,2021-01-29,14,华西期货,97519,55676,大地期货,43777,-309,天风期货,35318,-600
1297,TA105,2021-01-29,15,华闻期货,92184,55220,海通期货,42731,11649,申银万国,34353,-630
1298,TA105,2021-01-29,16,新湖期货,83038,37941,瑞达期货,41126,-201,新湖期货,33965,3071
1299,TA105,2021-01-29,17,中辉期货,80019,46692,光大期货,41011,-1570,瑞达期货,33143,-756
1300,TA105,2021-01-29,18,东吴期货,79326,42497,金瑞期货,40105,-8706,东证期货,29964,2630
1301,TA105,2021-01-29,19,方正中期,62022,31879,摩根大通,35391,14644,弘业期货,29104,382
1302,TA105,2021-01-29,20,中信建投,52328,29354,中辉期货,34360,-1258,宏源期货,27392,-367
1303,TA107,2021-01-29,1,国富期货,507,507,中信期货,488,0,兴证期货,1273,0
1304,TA107,2021-01-29,2,光大期货,251,251,国联期货,306,0,光大期货,250,250
1305,TA107,2021-01-29,3,中原期货,200,200,中粮期货,300,-1,南华期货,193,0
1306,TA107,2021-01-29,4,冠通期货,194,186,宏源期货,136,0,东证期货,165,165
1307,TA107,2021-01-29,5,东证期货,165,161,通惠期货,136,0,东兴期货,110,0
1308,TA107,2021-01-29,6,华泰期货,48,48,永安期货,93,0,海证期货,90,0
1309,TA107,2021-01-29,7,华融融达期货,37,0,东航期货,59,1,国富期货,84,-251
1310,TA107,2021-01-29,8,华闻期货,34,24,银河期货,51,-4,东航期货,40,-1
1311,TA107,2021-01-29,9,迈科期货,32,32,华安期货,51,0,招商期货,34,0
1312,TA107,2021-01-29,10,西南期货,30,27,广发期货,50,0,申银万国,21,0
1313,TA107,2021-01-29,11,宏源期货,28,26,兴证期货,47,0,华泰期货,20,-3
1314,TA107,2021-01-29,12,东吴期货,19,19,长江期货,45,0,迈科期货,20,-16
1315,TA107,2021-01-29,13,华安期货,15,15,光大期货,42,1,徽商期货,13,0
1316,TA107,2021-01-29,14,徽商期货,13,12,华西期货,38,0,冠通期货,11,-194
1317,TA107,2021-01-29,15,上海大陆,12,-16,安粮期货,33,-2,锦泰期货,10,0
1318,TA107,2021-01-29,16,银河期货,6,6,中国国际,33,4,方正中期,9,0
1319,TA107,2021-01-29,17,国泰君安,6,-5,方正中期,31,5,西南期货,6,-30
1320,TA107,2021-01-29,18,锦泰期货,6,6,华金期货,30,0,国泰君安,6,6
1321,TA107,2021-01-29,19,招商期货,5,3,瑞达期货,25,-2,宏源期货,6,-18
1322,TA107,2021-01-29,20,方正中期,5,5,广州期货,25,1,华安期货,6,5
1323,TA109,2021-01-29,1,华泰期货,60905,19160,信达期货,51363,1633,中银国际,92021,-227
1324,TA109,2021-01-29,2,东证期货,60779,26992,建信期货,45869,-1213,申银万国,53324,-1137
1325,TA109,2021-01-29,3,中信期货,38134,20717,瑞达期货,38463,-15,国贸期货,52450,776
1326,TA109,2021-01-29,4,海通期货,37713,14907,南华期货,33070,-59,国泰君安,51697,1267
1327,TA109,2021-01-29,5,东吴期货,31950,16070,中信期货,27891,3970,永安期货,51656,697
1328,TA109,2021-01-29,6,国泰君安,23029,416,浙商期货,24591,-931,东证期货,48860,11522
1329,TA109,2021-01-29,7,银河期货,20577,18361,永安期货,24096,-111,建信期货,45854,-253
1330,TA109,2021-01-29,8,光大期货,16414,-3006,华泰期货,23118,1014,光大期货,44939,-526
1331,TA109,2021-01-29,9,兴业期货,16089,15645,中信建投,22048,212,新湖期货,37787,412
1332,TA109,2021-01-29,10,华安期货,12355,3775,申银万国,21359,2685,中国国际,30778,43
1333,TA109,2021-01-29,11,国信期货,11817,11037,光大期货,21270,2048,宝城期货,24014,405
1334,TA109,2021-01-29,12,华闻期货,11025,3113,东吴期货,20725,-376,中信期货,22312,408
1335,TA109,2021-01-29,13,金瑞期货,10960,9033,新湖期货,18848,2776,瑞达期货,21533,-197
1336,TA109,2021-01-29,14,国投安信期货,10408,3343,宝城期货,17752,4208,通惠期货,21449,0
1337,TA109,2021-01-29,15,华西期货,8739,5692,中辉期货,16148,-119,银河期货,20282,-4585
1338,TA109,2021-01-29,16,宏源期货,7976,6591,银河期货,15109,4632,海通期货,20138,-2124
1339,TA109,2021-01-29,17,宝城期货,7583,6771,国泰君安,15079,-540,信达期货,20040,-4
1340,TA109,2021-01-29,18,申银万国,7438,5737,广发期货,14627,-102,浙商期货,18773,508
1341,TA109,2021-01-29,19,鲁证期货,7237,4417,大地期货,14306,1010,南华期货,17778,47
1342,TA109,2021-01-29,20,徽商期货,7149,4662,国投安信期货,13629,471,中辉期货,15676,-104
1343,TA112,2021-01-29,1,广发期货,88,88,华泰期货,8253,-32,华泰期货,8251,1
1344,TA112,2021-01-29,2,五矿经易期货,57,57,光大期货,2000,0,光大期货,2000,0
1345,TA112,2021-01-29,3,华安期货,43,29,恒泰期货,600,0,恒泰期货,600,0
1346,TA112,2021-01-29,4,西南期货,36,36,方正中期,60,-1,建信期货,187,0
1347,TA112,2021-01-29,5,华泰期货,35,31,南华期货,60,0,上海中期,50,0
1348,TA112,2021-01-29,6,徽商期货,27,27,瑞达期货,56,0,五矿经易期货,39,39
1349,TA112,2021-01-29,7,中信期货,15,15,财达期货,50,0,华安期货,30,5
1350,TA112,2021-01-29,8,创元期货,15,11,广发期货,30,26,徽商期货,17,15
1351,TA112,2021-01-29,9,宝城期货,14,14,银河期货,23,-2,先锋期货,17,0
1352,TA112,2021-01-29,10,银河期货,11,9,中信期货,22,15,申银万国,15,4
1353,TA112,2021-01-29,11,东海期货,10,10,宝城期货,21,14,中信期货,11,0
1354,TA112,2021-01-29,12,浙商期货,6,2,长江期货,8,5,红塔期货,9,0
1355,TA112,2021-01-29,13,长江期货,5,5,东航期货,6,0,西南期货,8,-36
1356,TA112,2021-01-29,14,大连良运,5,5,新湖期货,6,-1,方正中期,4,0
1357,TA112,2021-01-29,15,申银万国,4,4,中原期货,4,1,银河期货,3,1
1358,TA112,2021-01-29,16,中信建投,4,-2,美尔雅,4,0,广州期货,2,2
1359,TA112,2021-01-29,17,新湖期货,3,3,云财富期货,4,0,新湖期货,2,2
1360,TA112,2021-01-29,18,国联期货,2,2,上海中期,4,0,创元期货,1,1
1361,TA112,2021-01-29,19,东吴期货,2,-1,宏源期货,4,0,美尔雅,1,1
1362,TA112,2021-01-29,20,广州期货,2,1,华金期货,3,0,平安期货,1,1
1363,TA201,2021-01-29,1,首创期货,376,111,国元期货,6007,0,宝城期货,14000,0
1364,TA201,2021-01-29,2,新湖期货,326,260,瑞达期货,5615,1,建信期货,7800,0
1365,TA201,2021-01-29,3,弘业期货,269,264,冠通期货,4800,0,瑞达期货,5534,-33
1366,TA201,2021-01-29,4,中国国际,261,252,新湖期货,3976,300,中信期货,839,93
1367,TA201,2021-01-29,5,中天期货,244,145,中信期货,2632,1,新湖期货,681,-20
1368,TA201,2021-01-29,6,徽商期货,186,103,建信期货,2610,0,国泰君安,651,-8
1369,TA201,2021-01-29,7,华融融达期货,171,155,海证期货,2610,0,海证期货,337,59
1370,TA201,2021-01-29,8,宏源期货,128,108,上海中期,411,5,兴证期货,246,-44
1371,TA201,2021-01-29,9,中信期货,114,74,红塔期货,320,0,银河期货,208,14
1372,TA201,2021-01-29,10,华闻期货,100,40,徽商期货,200,52,中国国际,173,161
1373,TA201,2021-01-29,11,广州期货,94,93,安粮期货,188,7,浙商期货,172,9
1374,TA201,2021-01-29,12,上海东亚,85,-215,上海东亚,180,-85,美尔雅,140,-18
1375,TA201,2021-01-29,13,中大期货,83,49,中粮期货,177,-23,永安期货,118,8
1376,TA201,2021-01-29,14,兴证期货,82,73,国泰君安,163,17,中信建投,110,10
1377,TA201,2021-01-29,15,海证期货,77,77,银河期货,161,5,东海期货,80,0
1378,TA201,2021-01-29,16,长江期货,71,68,长江期货,153,51,中大期货,77,76
1379,TA201,2021-01-29,17,五矿经易期货,64,64,申银万国,115,-1,中财期货,60,0
1380,TA201,2021-01-29,18,中财期货,63,53,宝城期货,103,0,国投安信期货,59,8
1381,TA201,2021-01-29,19,广发期货,50,43,广州期货,95,92,申银万国,50,0
1382,TA201,2021-01-29,20,冠通期货,50,-91,创元期货,92,1,东证期货,50,0
1383,UR102,2021-01-29,1,东吴期货,2,2,国泰君安,9,0,国泰君安,15,0
1384,UR102,2021-01-29,2,永安期货,2,2,鲁证期货,8,-1,永安期货,2,2
1385,UR102,2021-01-29,3,鲁证期货,1,1,-,-,-,-,-,-
1386,UR102,2021-01-29,4,创元期货,1,0,-,-,-,-,-,-
1387,UR105,2021-01-29,1,海通期货,40794,10519,中信期货,11926,914,永安期货,7498,291
1388,UR105,2021-01-29,2,东证期货,22303,5817,鲁证期货,8872,1975,银河期货,7322,-203
1389,UR105,2021-01-29,3,中信建投,17890,12486,海通期货,5727,1672,国泰君安,7181,968
1390,UR105,2021-01-29,4,徽商期货,16092,4691,国泰君安,5678,2076,美尔雅,4835,217
1391,UR105,2021-01-29,5,国泰君安,11768,5725,银河期货,5511,329,宝城期货,4402,3582
1392,UR105,2021-01-29,6,华安期货,11096,4809,东证期货,5435,299,徽商期货,4306,1586
1393,UR105,2021-01-29,7,华泰期货,10735,5139,永安期货,4686,1373,中信期货,3898,383
1394,UR105,2021-01-29,8,光大期货,10571,3531,中信建投,4234,2375,华安期货,3620,601
1395,UR105,2021-01-29,9,美尔雅,10090,6327,华泰期货,3322,609,浙商期货,3197,1277
1396,UR105,2021-01-29,10,银河期货,9880,1747,中辉期货,3316,1549,格林大华期货,3153,1946
1397,UR105,2021-01-29,11,永安期货,9740,1111,一德期货,2803,233,申银万国,3136,665
1398,UR105,2021-01-29,12,浙商期货,8752,4079,南华期货,2765,456,中信建投,3011,351
1399,UR105,2021-01-29,13,冠通期货,8669,7295,宏源期货,2608,706,宏源期货,2939,260
1400,UR105,2021-01-29,14,东吴期货,7910,2851,长江期货,2511,266,国贸期货,2930,280
1401,UR105,2021-01-29,15,鲁证期货,7746,-1592,招金期货,2506,1404,弘业期货,2792,1038
1402,UR105,2021-01-29,16,中辉期货,7373,4152,兴证期货,2469,889,长江期货,2756,-1
1403,UR105,2021-01-29,17,中信期货,6867,1006,东吴期货,2216,-93,河北恒银,2595,234
1404,UR105,2021-01-29,18,方正中期,6492,3187,华安期货,2181,303,国投安信期货,2411,189
1405,UR105,2021-01-29,19,东方财富,5609,2403,中州期货,2173,570,华泰期货,2300,1332
1406,UR105,2021-01-29,20,一德期货,5415,1439,浙商期货,1992,1021,一德期货,2263,1368
1407,WH103,2021-01-29,1,-,-,-,英大期货,1,0,中州期货,1,0
1408,ZC102,2021-01-29,1,中电投先融,103,103,国泰君安,233,-16,东海期货,1000,-3
1409,ZC102,2021-01-29,2,美尔雅,76,69,华鑫期货,201,1,兴业期货,17,0
1410,ZC102,2021-01-29,3,江西瑞奇,70,34,锦泰期货,200,0,大地期货,8,-24
1411,ZC102,2021-01-29,4,中辉期货,55,54,一德期货,200,-2,-,-,-
1412,ZC102,2021-01-29,5,徽商期货,40,38,中电投先融,137,-63,-,-,-
1413,ZC102,2021-01-29,6,华闻期货,40,36,兴业期货,17,0,-,-,-
1414,ZC102,2021-01-29,7,国泰君安,32,22,中州期货,16,-10,-,-,-
1415,ZC102,2021-01-29,8,宏源期货,31,6,银河期货,15,-2,-,-,-
1416,ZC102,2021-01-29,9,方正中期,28,21,华联期货,5,0,-,-,-
1417,ZC102,2021-01-29,10,大地期货,24,6,兴证期货,1,0,-,-,-
1418,ZC102,2021-01-29,11,华金期货,23,20,-,-,-,-,-,-
1419,ZC102,2021-01-29,12,广州期货,21,20,-,-,-,-,-,-
1420,ZC102,2021-01-29,13,中州期货,20,18,-,-,-,-,-,-
1421,ZC102,2021-01-29,14,平安期货,20,20,-,-,-,-,-,-
1422,ZC102,2021-01-29,15,申银万国,19,18,-,-,-,-,-,-
1423,ZC102,2021-01-29,16,中国国际,18,13,-,-,-,-,-,-
1424,ZC102,2021-01-29,17,金元期货,16,16,-,-,-,-,-,-
1425,ZC102,2021-01-29,18,银河期货,15,1,-,-,-,-,-,-
1426,ZC102,2021-01-29,19,中粮期货,15,12,-,-,-,-,-,-
1427,ZC102,2021-01-29,20,华安期货,14,9,-,-,-,-,-,-
1428,ZC103,2021-01-29,1,国泰君安,1180,393,永安期货,1812,355,国泰君安,1872,-161
1429,ZC103,2021-01-29,2,中信建投,1116,916,大地期货,1010,-15,美尔雅,1702,-116
1430,ZC103,2021-01-29,3,永安期货,714,605,银河期货,714,-116,国联期货,823,3
1431,ZC103,2021-01-29,4,国投安信期货,582,205,新湖期货,631,-111,中信期货,765,-100
1432,ZC103,2021-01-29,5,东吴期货,457,343,中信建投,560,-33,中大期货,527,27
1433,ZC103,2021-01-29,6,安粮期货,456,322,中信期货,495,-67,一德期货,480,-34
1434,ZC103,2021-01-29,7,银河期货,442,281,华泰期货,433,7,中信建投,407,-113
1435,ZC103,2021-01-29,8,锦泰期货,426,294,东海期货,403,3,东证期货,385,-23
1436,ZC103,2021-01-29,9,中信期货,335,223,中电投先融,305,100,国投安信期货,282,-500
1437,ZC103,2021-01-29,10,广发期货,327,278,中辉期货,243,-41,招商期货,229,121
1438,ZC103,2021-01-29,11,华泰期货,323,195,国泰君安,218,-17,银河期货,218,-104
1439,ZC103,2021-01-29,12,东证期货,272,219,一德期货,211,-44,永安期货,213,39
1440,ZC103,2021-01-29,13,招商期货,255,220,广发期货,206,14,上海中期,193,25
1441,ZC103,2021-01-29,14,中粮期货,237,224,瑞达期货,179,1,上海东亚,148,145
1442,ZC103,2021-01-29,15,方正中期,234,141,安粮期货,178,63,华闻期货,138,131
1443,ZC103,2021-01-29,16,光大期货,203,153,徽商期货,165,-16,华泰期货,136,-26
1444,ZC103,2021-01-29,17,华闻期货,197,175,建信期货,159,-178,格林大华期货,135,26
1445,ZC103,2021-01-29,18,中辉期货,195,81,宝城期货,156,-8,华鑫期货,119,5
1446,ZC103,2021-01-29,19,中衍期货,193,128,先锋期货,148,-39,弘业期货,115,0
1447,ZC103,2021-01-29,20,美尔雅,191,-45,华鑫期货,140,-10,海证期货,96,-32
1448,ZC105,2021-01-29,1,东证期货,140976,36302,永安期货,29850,4950,国泰君安,17244,1740
1449,ZC105,2021-01-29,2,光大期货,79714,30435,中信期货,19670,381,中信期货,16071,767
1450,ZC105,2021-01-29,3,海通期货,65666,6813,华泰期货,11871,793,东证期货,14212,1645
1451,ZC105,2021-01-29,4,中信期货,64742,18054,东证期货,9151,-31,银河期货,9501,111
1452,ZC105,2021-01-29,5,华闻期货,63217,31191,瑞达期货,8187,304,华泰期货,9296,201
1453,ZC105,2021-01-29,6,新湖期货,48727,15727,银河期货,7952,1445,国投安信期货,8901,-1507
1454,ZC105,2021-01-29,7,华西期货,46432,14242,中信建投,7032,4101,光大期货,8841,-146
1455,ZC105,2021-01-29,8,华泰期货,44006,16539,国盛期货,6631,30,国联期货,7163,1817
1456,ZC105,2021-01-29,9,徽商期货,42093,22959,新湖期货,6509,664,永安期货,6045,906
1457,ZC105,2021-01-29,10,中信建投,31928,14642,申银万国,6167,678,海通期货,6023,-490
1458,ZC105,2021-01-29,11,国富期货,28859,6066,五矿经易期货,6137,1169,徽商期货,5708,1094
1459,ZC105,2021-01-29,12,东吴期货,24457,9664,宝城期货,5823,5326,美尔雅,4849,154
1460,ZC105,2021-01-29,13,国泰君安,22865,7269,国泰君安,5660,-2221,兴证期货,4724,603
1461,ZC105,2021-01-29,14,永安期货,22590,8471,首创期货,5388,-404,浙商期货,4416,1889
1462,ZC105,2021-01-29,15,银河期货,22450,12705,南华期货,4655,-398,一德期货,4312,165
1463,ZC105,2021-01-29,16,东方财富,21776,8064,中粮期货,4299,266,国富期货,4254,222
1464,ZC105,2021-01-29,17,华安期货,21097,8784,长江期货,4183,-85,鲁证期货,3980,-132
1465,ZC105,2021-01-29,18,申银万国,19355,7358,一德期货,4116,221,申银万国,3811,803
1466,ZC105,2021-01-29,19,一德期货,18750,6050,海通期货,3808,96,方正中期,3744,967
1467,ZC105,2021-01-29,20,方正中期,18114,9740,国富期货,3418,51,中粮期货,3725,2042
1468,ZC106,2021-01-29,1,中天期货,9259,4609,锦泰期货,2330,17,锦泰期货,2436,82
1469,ZC106,2021-01-29,2,创元期货,6250,650,中信期货,1522,84,国投安信期货,1704,0
1470,ZC106,2021-01-29,3,锦泰期货,4517,2212,五矿经易期货,1450,242,中信期货,1520,87
1471,ZC106,2021-01-29,4,浙商期货,2433,1001,宏源期货,1232,-2,宏源期货,1014,-1
1472,ZC106,2021-01-29,5,宏源期货,2089,318,宝城期货,999,18,宝城期货,1003,0
1473,ZC106,2021-01-29,6,中信期货,1949,1009,建信期货,750,0,五矿经易期货,890,250
1474,ZC106,2021-01-29,7,宝城期货,1884,610,方正中期,655,5,美尔雅,795,-4
1475,ZC106,2021-01-29,8,国信期货,1825,609,中大期货,476,0,国泰君安,753,9
1476,ZC106,2021-01-29,9,南华期货,1812,352,安粮期货,469,66,方正中期,668,12
1477,ZC106,2021-01-29,10,方正中期,1721,767,南华期货,410,0,南华期货,414,0
1478,ZC106,2021-01-29,11,东证期货,1631,831,永安期货,405,12,永安期货,395,9
1479,ZC106,2021-01-29,12,中信建投,1494,568,国信期货,374,0,中大期货,378,0
1480,ZC106,2021-01-29,13,五矿经易期货,1472,602,华泰期货,353,9,国信期货,363,-5
1481,ZC106,2021-01-29,14,鲁证期货,1283,1153,大地期货,350,0,大地期货,350,0
1482,ZC106,2021-01-29,15,大地期货,1032,376,东证期货,317,-19,东证期货,306,-12
1483,ZC106,2021-01-29,16,永安期货,913,261,首创期货,316,312,鲁证期货,245,134
1484,ZC106,2021-01-29,17,银河期货,746,674,中辉期货,300,33,徽商期货,116,-1
1485,ZC106,2021-01-29,18,申银万国,658,550,海证期货,166,18,安粮期货,116,80
1486,ZC106,2021-01-29,19,国富期货,578,457,天风期货,164,58,金瑞期货,114,-4
1487,ZC106,2021-01-29,20,广发期货,469,371,银河期货,126,4,中财期货,103,2
1488,ZC109,2021-01-29,1,中信期货,3348,1081,中信期货,6260,1118,中信期货,7053,1246
1489,ZC109,2021-01-29,2,安粮期货,2116,1937,华泰期货,1831,1309,国海良时,1703,1615
1490,ZC109,2021-01-29,3,华泰期货,1753,1461,中大期货,1036,174,永安期货,1353,686
1491,ZC109,2021-01-29,4,国海良时,1673,1654,首创期货,1010,-71,东吴期货,794,0
1492,ZC109,2021-01-29,5,国富期货,1598,1460,国投安信期货,928,5,中大期货,666,-19
1493,ZC109,2021-01-29,6,海通期货,1481,1205,东证期货,795,11,华泰期货,520,8
1494,ZC109,2021-01-29,7,华闻期货,1107,810,东吴期货,779,1,渤海期货,510,2
1495,ZC109,2021-01-29,8,永安期货,1071,1041,国盛期货,755,-1,安粮期货,390,39
1496,ZC109,2021-01-29,9,上海大陆,1037,469,国泰君安,601,224,申银万国,384,128
1497,ZC109,2021-01-29,10,东证期货,731,412,光大期货,443,22,前海期货,355,185
1498,ZC109,2021-01-29,11,华安期货,587,479,兴业期货,429,127,东证期货,317,-20
1499,ZC109,2021-01-29,12,南华期货,461,374,银河期货,355,62,华金期货,308,67
1500,ZC109,2021-01-29,13,徽商期货,450,371,新湖期货,328,100,国投安信期货,255,1
1501,ZC109,2021-01-29,14,创元期货,445,405,安粮期货,261,133,国泰君安,251,10
1502,ZC109,2021-01-29,15,国泰君安,368,268,西南期货,250,20,海通期货,225,22
1503,ZC109,2021-01-29,16,中财期货,339,305,中财期货,241,234,国富期货,204,30
1504,ZC109,2021-01-29,17,中天期货,335,289,一德期货,225,191,广发期货,200,44
1505,ZC109,2021-01-29,18,东航期货,312,305,申银万国,222,-17,中航期货,186,-1
1506,ZC109,2021-01-29,19,申银万国,263,215,华金期货,173,1,华安期货,185,38
1507,ZC109,2021-01-29,20,一德期货,226,167,永安期货,164,117,徽商期货,184,55
