,trading_date,volume,prev_settlement,limit_down,low,total_turnover,open,high,settlement,limit_up,close,open_interest,dominant_id,order_book_id,underlying_symbol
0,2022-02-07,488748.0,2857.0,2571.0,2873.0,28875231840.0,2926.0,3004.0,2954.0,3143.0,2968.0,392188.0,SA2205,SA888,SA
1,2022-02-08,672681.0,2954.0,2717.0,2938.0,40037973120.0,2959.0,3009.0,2976.0,3191.0,2987.0,424263.0,SA2205,SA888,SA
2,2022-02-09,846352.0,2976.0,2737.0,2911.0,49900913920.0,2977.0,2983.0,2948.0,3215.0,2957.0,446759.0,SA2205,SA888,SA
3,2022-02-10,1222354.0,2948.0,2712.0,2926.0,74636935240.0,2953.0,3177.0,3053.0,3184.0,3125.0,566788.0,SA2205,SA888,SA
4,2022-02-11,1379897.0,3053.0,2808.0,2958.0,84725675800.0,3137.0,3155.0,3070.0,3298.0,2973.0,540516.0,SA2205,SA888,SA
5,2022-02-14,1638250.0,3070.0,2824.0,2868.0,96099745000.0,2991.0,2992.0,2933.0,3316.0,2954.0,538977.0,SA2205,SA888,SA
6,2022-02-15,1614468.0,2933.0,2698.0,2778.0,91863229200.0,2930.0,2930.0,2845.0,3168.0,2867.0,514267.0,SA2205,SA888,SA
7,2022-02-16,1135304.0,2845.0,2617.0,2848.0,65893044160.0,2866.0,2956.0,2902.0,3073.0,2912.0,494928.0,SA2205,SA888,SA
8,2022-02-17,1289792.0,2902.0,2669.0,2754.0,72976431360.0,2918.0,2918.0,2829.0,3135.0,2756.0,489390.0,SA2205,SA888,SA
9,2022-02-18,1029289.0,2829.0,2602.0,2725.0,57413740420.0,2735.0,2845.0,2789.0,3056.0,2803.0,451614.0,SA2205,SA888,SA
10,2022-02-21,1204344.0,2789.0,2565.0,2782.0,68117696640.0,2808.0,2919.0,2828.0,3013.0,2912.0,509685.0,SA2205,SA888,SA
11,2022-02-22,1212745.0,2828.0,2601.0,2850.0,70460484500.0,2900.0,2947.0,2905.0,3055.0,2854.0,490629.0,SA2205,SA888,SA
12,2022-02-23,1046799.0,2905.0,2672.0,2824.0,60044390640.0,2850.0,2907.0,2868.0,3138.0,2876.0,470864.0,SA2205,SA888,SA
13,2022-02-24,1215291.0,2868.0,2638.0,2767.0,68834082240.0,2870.0,2891.0,2832.0,3098.0,2787.0,502544.0,SA2205,SA888,SA
14,2022-02-25,1288640.0,2832.0,2605.0,2605.0,69921606400.0,2780.0,2816.0,2713.0,3059.0,2605.0,477566.0,SA2205,SA888,SA
15,2022-02-28,1230791.0,2713.0,2495.0,2545.0,64074979460.0,2605.0,2640.0,2603.0,2931.0,2593.0,492211.0,SA2205,SA888,SA
16,2022-03-01,1258804.0,2603.0,2394.0,2522.0,64803229920.0,2593.0,2621.0,2574.0,2812.0,2605.0,461135.0,SA2205,SA888,SA
17,2022-03-02,1308997.0,2574.0,2368.0,2593.0,69586280520.0,2618.0,2737.0,2658.0,2780.0,2669.0,458183.0,SA2205,SA888,SA
18,2022-03-03,1074476.0,2658.0,2445.0,2637.0,58043193520.0,2672.0,2758.0,2701.0,2871.0,2736.0,404458.0,SA2205,SA888,SA
19,2022-03-04,829941.0,2701.0,2484.0,2665.0,44982802200.0,2730.0,2755.0,2710.0,2918.0,2708.0,375897.0,SA2205,SA888,SA
20,2022-03-07,878251.0,2710.0,2493.0,2710.0,48655105400.0,2728.0,2849.0,2770.0,2927.0,2749.0,404979.0,SA2205,SA888,SA
21,2022-03-08,1381163.0,2770.0,2548.0,2548.0,72897783140.0,2720.0,2739.0,2639.0,2992.0,2652.0,425175.0,SA2205,SA888,SA
22,2022-03-09,1170424.0,2639.0,2427.0,2476.0,60510920800.0,2634.0,2691.0,2585.0,2851.0,2505.0,425442.0,SA2205,SA888,SA
23,2022-03-10,1139806.0,2585.0,2378.0,2451.0,59292708120.0,2464.0,2688.0,2601.0,2792.0,2642.0,382640.0,SA2205,SA888,SA
24,2022-03-11,845151.0,2601.0,2392.0,2554.0,44032367100.0,2645.0,2665.0,2605.0,2810.0,2573.0,362923.0,SA2205,SA888,SA
25,2022-03-14,879367.0,2605.0,2396.0,2427.0,43968350000.0,2550.0,2575.0,2500.0,2814.0,2450.0,373422.0,SA2205,SA888,SA
26,2022-03-15,794314.0,2500.0,2300.0,2435.0,39318543000.0,2450.0,2531.0,2475.0,2700.0,2449.0,353180.0,SA2205,SA888,SA
27,2022-03-16,731419.0,2475.0,2277.0,2411.0,35985814800.0,2430.0,2508.0,2460.0,2673.0,2453.0,369113.0,SA2205,SA888,SA
28,2022-03-17,750730.0,2460.0,2263.0,2396.0,36635624000.0,2459.0,2474.0,2440.0,2657.0,2457.0,358201.0,SA2205,SA888,SA
29,2022-03-18,610106.0,2440.0,2244.0,2435.0,30175842760.0,2459.0,2530.0,2473.0,2636.0,2526.0,339450.0,SA2205,SA888,SA
30,2022-03-21,700385.0,2473.0,2275.0,2432.0,34893180700.0,2509.0,2544.0,2491.0,2671.0,2451.0,360400.0,SA2205,SA888,SA
31,2022-03-22,499108.0,2491.0,2291.0,2421.0,24705846000.0,2443.0,2516.0,2475.0,2691.0,2481.0,318696.0,SA2205,SA888,SA
32,2022-03-23,590040.0,2475.0,2277.0,2480.0,29761617600.0,2485.0,2564.0,2522.0,2673.0,2559.0,316507.0,SA2205,SA888,SA
33,2022-03-24,529790.0,2522.0,2320.0,2579.0,27792783400.0,2596.0,2662.0,2623.0,2724.0,2611.0,285064.0,SA2205,SA888,SA
34,2022-03-25,613381.0,2623.0,2413.0,2612.0,33331123540.0,2612.0,2798.0,2717.0,2833.0,2759.0,240323.0,SA2205,SA888,SA
